DATE,AREA_BURNED_HA,LOG_AREA_BURNED_HA
2021-02,0.05,0.021189299069938092
2021-03,6509.870000000001,3.813639024045056
2021-04,1029.5,3.013047996115232
2021-05,3127.46,3.495330606527754
2021-06,2220.02,3.346552469332144
2021-07,51898.53,4.715163424913376
2021-08,830.1899999999999,2.9197003096081393
2021-09,33.0,1.5314789170422551
2021-10,73.17,1.8702282790117943
2021-11,4.12,0.7092699609758307
2021-12,44.22,1.655330558009341
